debtor_id,age,fico_score,days_overdue,income_level,has_collateral,region_risk,payment_history,bankruptcy_flag,pensioner_flag,recovery_probability
DEBTOR_01314,29,780,2,low,0,4,35.45,0,0,0.8031
DEBTOR_01315,19,615,25,medium,1,4,22.22,0,0,0.6673
DEBTOR_01316,67,847,28,low,0,4,23.82,1,1,0.0
DEBTOR_01317,60,614,86,low,0,5,20.73,0,0,0.4341
DEBTOR_01318,69,355,49,medium,0,3,57.38,0,0,0.5655
DEBTOR_01319,58,719,52,high,1,3,66.39,0,0,0.9776
DEBTOR_01320,26,626,49,low,1,3,18.45,0,0,0.8824
DEBTOR_01321,52,515,16,medium,0,5,58.26,0,0,0.5348
DEBTOR_01322,43,536,248,high,0,4,14.95,0,0,0.3251
DEBTOR_01323,29,820,10,low,0,1,25.57,0,0,1.0
DEBTOR_01324,69,461,9,low,1,2,64.43,0,0,0.9001
DEBTOR_01325,40,619,148,medium,1,3,15.98,0,0,0.6898
DEBTOR_01326,21,567,61,medium,0,4,6.24,0,0,0.5126
DEBTOR_01327,60,729,4,low,0,4,37.55,0,1,0.2347
DEBTOR_01328,62,552,13,medium,1,3,12.55,0,1,0.2299
DEBTOR_01329,84,833,209,medium,0,3,2.79,0,1,0.1013
DEBTOR_01330,54,387,45,medium,1,4,16.31,0,0,0.5439
DEBTOR_01331,35,735,4,low,0,3,23.98,0,0,0.7583
DEBTOR_01332,33,371,97,high,0,1,23.55,0,0,0.5851
DEBTOR_01333,61,398,176,medium,0,4,60.78,0,1,0.1228
DEBTOR_01334,30,539,172,low,1,1,3.96,0,0,0.5986
DEBTOR_01335,70,795,105,medium,0,3,19.84,0,1,0.1181
DEBTOR_01336,51,628,355,medium,0,5,14.39,0,0,0.2381
DEBTOR_01337,59,767,213,low,0,5,35.35,0,0,0.5248
DEBTOR_01338,66,605,278,medium,0,2,30.22,0,1,0.0805
DEBTOR_01339,75,395,21,low,1,1,22.29,0,1,0.2009
DEBTOR_01340,79,754,33,low,1,4,21.36,0,1,0.1171
DEBTOR_01341,46,370,50,low,1,2,27.48,1,0,0.0113
DEBTOR_01342,66,450,35,high,0,3,12.9,0,0,0.7371
DEBTOR_01343,27,343,63,low,0,2,21.41,0,0,0.5921
DEBTOR_01344,80,638,65,low,1,4,28.74,0,1,0.3638
DEBTOR_01345,26,712,152,medium,1,3,16.11,0,0,0.5982
DEBTOR_01346,49,656,129,medium,1,5,7.22,0,0,0.4649
DEBTOR_01347,19,825,36,low,0,3,16.54,0,0,0.9573
DEBTOR_01348,58,763,238,medium,0,3,2.42,1,0,0.0
DEBTOR_01349,57,638,132,high,1,1,33.51,0,0,0.8001
DEBTOR_01350,30,751,72,medium,0,3,26.7,0,0,0.6998
DEBTOR_01351,25,372,47,high,0,3,18.98,0,0,0.6279
DEBTOR_01352,67,835,101,medium,0,2,18.13,0,0,0.5964
DEBTOR_01353,45,752,11,medium,0,1,16.17,0,0,0.8667
DEBTOR_01354,81,626,84,medium,0,4,47.13,0,1,0.2363
DEBTOR_01355,82,526,3,high,0,2,39.88,0,0,0.8205
DEBTOR_01356,70,626,83,medium,0,5,15.7,0,1,0.1848
DEBTOR_01357,26,493,48,low,1,5,8.92,0,0,0.5778
DEBTOR_01358,65,822,135,medium,0,5,16.66,0,1,0.191
DEBTOR_01359,36,824,31,low,1,3,30.56,0,0,1.0
DEBTOR_01360,31,340,33,low,0,4,17.81,0,0,0.5408
DEBTOR_01361,26,804,26,medium,0,4,82.08,0,0,0.9677
DEBTOR_01362,58,670,17,low,1,4,35.31,0,0,0.7956
DEBTOR_01363,52,740,2,high,0,3,13.46,0,0,0.8447
DEBTOR_01364,19,553,52,low,0,3,21.72,0,0,0.5374
DEBTOR_01365,46,517,9,low,0,3,15.65,0,0,0.5103
DEBTOR_01366,38,509,170,low,1,2,3.94,0,0,0.5336
DEBTOR_01367,83,654,132,low,0,5,29.5,0,0,0.4518
DEBTOR_01368,78,307,66,medium,0,3,24.53,0,1,0.0654
DEBTOR_01369,47,615,126,high,0,3,47.55,0,0,0.6346
DEBTOR_01370,78,658,33,medium,0,4,20.95,0,0,0.5418
DEBTOR_01371,32,643,129,medium,0,4,56.75,0,0,0.5087
DEBTOR_01372,34,306,67,low,0,4,21.6,0,0,0.3466
DEBTOR_01373,31,720,114,low,0,1,45.61,0,0,0.8327
DEBTOR_01374,78,440,53,medium,0,3,10.24,0,0,0.5457
DEBTOR_01375,47,569,64,low,0,3,23.84,0,0,0.6101
DEBTOR_01376,18,466,85,high,1,2,5.57,0,0,0.5923
DEBTOR_01377,68,779,258,high,1,3,41.75,0,1,0.2469
DEBTOR_01378,35,545,3,low,0,1,36.56,0,0,0.7536
DEBTOR_01379,41,718,27,low,1,2,14.08,0,0,0.9701
DEBTOR_01380,27,517,171,high,0,3,28.45,0,0,0.5202
DEBTOR_01381,32,583,18,high,0,4,19.03,0,0,0.5001
DEBTOR_01382,64,744,20,medium,1,3,30.05,0,1,0.2129
DEBTOR_01383,24,521,48,high,0,3,32.0,0,0,0.5967
DEBTOR_01384,68,573,5,medium,1,3,36.06,0,0,0.8966
DEBTOR_01385,76,565,116,low,0,3,60.01,0,0,0.5121
DEBTOR_01386,64,733,28,medium,0,3,8.19,0,0,0.7731
DEBTOR_01387,52,584,6,low,1,2,18.23,0,0,0.7732
DEBTOR_01388,70,400,126,low,0,3,28.65,1,0,0.0331
DEBTOR_01389,21,390,26,medium,0,3,28.78,0,0,0.3693
DEBTOR_01390,80,460,4,medium,0,3,43.53,0,0,0.5657
DEBTOR_01391,66,497,20,high,0,4,44.67,0,1,0.2407
DEBTOR_01392,61,647,175,low,0,1,46.46,0,1,0.1212
DEBTOR_01393,84,642,167,low,0,3,25.66,0,1,0.1582
DEBTOR_01394,61,543,9,low,0,2,39.17,0,1,0.0839
DEBTOR_01395,71,772,6,high,1,3,39.37,0,1,0.466
DEBTOR_01396,48,428,1,low,0,4,12.36,0,0,0.7136
DEBTOR_01397,42,556,53,low,0,4,20.48,0,0,0.6958
DEBTOR_01398,80,456,28,low,1,3,10.08,0,1,0.1168
DEBTOR_01399,79,365,324,low,0,3,27.04,0,0,0.0
DEBTOR_01400,20,317,23,medium,0,4,8.98,0,0,0.3399
DEBTOR_01401,56,439,21,high,0,5,65.58,1,0,0.0685
DEBTOR_01402,58,658,86,low,0,2,10.2,0,0,0.8207
DEBTOR_01403,70,572,17,medium,0,5,11.01,0,0,0.5864
DEBTOR_01404,35,743,23,high,0,3,54.13,0,0,0.8054
DEBTOR_01405,48,838,62,low,0,3,22.94,0,0,0.7878
DEBTOR_01406,78,470,15,medium,0,2,15.91,1,0,0.1276
DEBTOR_01407,23,531,178,medium,0,3,33.25,0,0,0.4768
DEBTOR_01408,62,583,6,medium,1,2,8.44,0,1,0.1991
DEBTOR_01409,52,786,69,low,0,5,25.83,0,0,0.534
DEBTOR_01410,20,741,105,low,0,4,12.6,0,0,0.3649
DEBTOR_01411,28,430,50,medium,0,5,51.1,0,0,0.4257
DEBTOR_01412,20,657,71,medium,0,3,24.55,0,0,0.7468
DEBTOR_01413,36,418,2,low,1,4,41.42,0,0,0.748
DEBTOR_01414,62,753,22,low,0,3,21.34,0,1,0.1911
DEBTOR_01415,19,758,42,medium,0,4,17.42,0,0,0.7972
DEBTOR_01416,65,641,36,medium,0,3,27.17,0,1,0.2325
DEBTOR_01417,84,835,17,high,0,4,17.29,0,1,0.2375
DEBTOR_01418,53,648,93,low,0,3,38.7,0,0,0.603
DEBTOR_01419,57,573,41,medium,1,3,56.95,0,0,0.7235
DEBTOR_01420,47,583,81,low,1,3,35.54,0,0,0.653
DEBTOR_01421,25,625,29,medium,0,3,3.71,0,0,0.5502
DEBTOR_01422,59,407,29,low,1,3,2.61,1,0,0.0185
DEBTOR_01423,41,837,39,high,0,4,50.32,0,0,0.9118
DEBTOR_01424,54,415,62,low,0,4,20.95,0,0,0.4364
DEBTOR_01425,56,569,5,low,0,2,18.58,0,0,0.7552
DEBTOR_01426,63,568,17,high,0,1,34.41,0,0,0.7869
DEBTOR_01427,45,497,120,low,0,4,6.23,0,0,0.4762
DEBTOR_01428,58,428,102,medium,0,3,11.42,0,0,0.4348
DEBTOR_01429,59,671,4,low,1,4,10.61,0,0,0.9921
DEBTOR_01430,69,502,245,medium,0,3,22.24,0,1,0.0844
DEBTOR_01431,80,524,33,medium,0,1,33.87,0,0,0.7138
DEBTOR_01432,54,390,237,low,1,4,32.53,0,0,0.2055
DEBTOR_01433,38,697,326,low,1,4,34.1,0,0,0.3579
DEBTOR_01434,35,633,28,high,0,3,16.17,0,0,0.6518
DEBTOR_01435,20,556,77,high,1,2,24.64,0,0,0.6986
DEBTOR_01436,54,735,153,medium,0,3,16.1,0,0,0.6294
DEBTOR_01437,49,717,39,medium,0,4,24.79,0,0,0.6153
DEBTOR_01438,80,643,9,high,0,3,9.07,0,0,0.7395
DEBTOR_01439,51,398,20,high,0,3,30.76,0,0,0.5867
DEBTOR_01440,22,467,18,medium,0,4,23.14,0,0,0.5746
DEBTOR_01441,84,638,9,medium,1,3,32.29,0,0,0.9675
DEBTOR_01442,35,503,7,low,0,2,15.91,0,0,0.7397
DEBTOR_01443,72,701,27,low,0,3,51.65,0,0,0.921
DEBTOR_01444,50,574,13,medium,0,4,31.64,0,0,0.6543
DEBTOR_01445,21,552,73,medium,0,3,24.8,0,0,0.6855
DEBTOR_01446,20,744,281,medium,1,2,17.14,0,0,0.7359
DEBTOR_01447,48,720,33,medium,0,4,35.73,0,0,0.8653
DEBTOR_01448,47,608,58,low,0,1,28.74,0,0,0.6992
DEBTOR_01449,30,847,102,medium,0,3,17.04,0,0,0.7293
DEBTOR_01450,23,763,3,medium,1,4,37.94,0,0,0.8477
DEBTOR_01451,30,348,3,medium,1,5,50.73,0,0,0.7189
DEBTOR_01452,20,638,19,low,1,2,25.98,0,0,0.8727
DEBTOR_01453,51,622,156,low,1,3,10.99,0,0,0.5132
DEBTOR_01454,22,418,87,medium,0,3,13.11,0,0,0.3508
DEBTOR_01455,44,532,1,medium,0,3,12.06,0,0,0.6951
DEBTOR_01456,56,698,17,medium,1,4,26.59,0,0,0.8465
DEBTOR_01457,84,490,23,medium,0,3,50.41,0,1,0.1252
DEBTOR_01458,39,392,185,low,0,3,36.41,0,0,0.2873
DEBTOR_01459,26,405,5,medium,0,4,43.07,0,0,0.5178
DEBTOR_01460,46,373,329,low,0,3,62.45,0,0,0.0827
DEBTOR_01461,45,554,8,medium,0,1,8.93,0,0,0.764
DEBTOR_01462,57,403,29,low,1,5,36.98,0,0,0.8047
DEBTOR_01463,22,611,55,medium,1,3,19.48,0,0,0.7832
DEBTOR_01464,65,701,10,medium,1,3,46.8,0,1,0.3495
DEBTOR_01465,72,835,23,low,0,1,30.75,0,0,0.9021
DEBTOR_01466,61,578,235,medium,0,3,23.15,0,0,0.3839
DEBTOR_01467,30,553,24,low,0,2,11.17,0,0,0.6315
DEBTOR_01468,30,375,21,medium,0,3,18.95,0,0,0.5687
DEBTOR_01469,59,623,25,low,0,3,7.22,0,0,0.723
DEBTOR_01470,32,579,20,high,0,2,39.28,0,0,0.7418
DEBTOR_01471,68,827,115,low,1,4,36.59,0,1,0.1577
DEBTOR_01472,80,679,6,medium,0,4,12.75,0,1,0.1887
DEBTOR_01473,30,640,16,medium,0,3,10.56,0,0,0.6928
DEBTOR_01474,30,612,99,low,0,4,10.03,0,0,0.4386
DEBTOR_01475,75,517,28,low,1,2,21.58,0,1,0.232
DEBTOR_01476,24,680,23,medium,1,1,15.31,0,0,0.9307
DEBTOR_01477,36,821,133,low,0,2,13.82,0,0,0.7425
DEBTOR_01478,61,473,114,medium,0,4,40.86,0,1,0.1818
DEBTOR_01479,29,557,9,low,1,3,41.3,0,0,0.8271
DEBTOR_01480,52,671,173,medium,0,2,36.85,0,0,0.7699
DEBTOR_01481,20,711,26,low,0,3,39.81,0,0,0.8634
DEBTOR_01482,24,839,29,medium,1,3,40.75,0,0,0.9443
DEBTOR_01483,77,608,22,high,1,4,18.73,0,0,0.8375
DEBTOR_01484,71,639,11,medium,0,2,31.86,0,1,0.2217
DEBTOR_01485,29,823,4,low,0,4,52.18,0,0,0.8477
DEBTOR_01486,51,848,9,medium,0,2,28.75,0,0,1.0
DEBTOR_01487,63,542,23,medium,1,2,24.34,0,1,0.203
DEBTOR_01488,37,798,19,medium,0,3,46.39,0,0,0.9192
DEBTOR_01489,42,403,42,high,0,5,33.25,0,0,0.423
DEBTOR_01490,38,676,7,low,1,3,9.93,0,0,0.9191
DEBTOR_01491,31,459,16,low,1,4,18.63,0,0,0.7015
DEBTOR_01492,20,542,296,low,0,2,41.34,0,0,0.2832
DEBTOR_01493,60,589,49,low,0,2,26.73,0,1,0.2233
DEBTOR_01494,30,623,41,low,0,3,42.58,0,0,0.8172
DEBTOR_01495,26,719,171,medium,0,2,43.37,0,0,0.4597
DEBTOR_01496,29,438,27,low,0,3,25.45,0,0,0.4709
DEBTOR_01497,50,404,145,low,0,3,23.68,0,0,0.2337
DEBTOR_01498,18,498,86,high,0,1,49.31,0,0,0.6037
DEBTOR_01499,29,449,318,high,0,3,43.26,0,0,0.2092
DEBTOR_01500,51,441,103,low,0,3,19.04,0,0,0.3947
DEBTOR_01501,24,760,33,medium,1,3,38.75,0,0,1.0
DEBTOR_01502,30,617,7,medium,0,3,13.52,0,0,0.6463
DEBTOR_01503,27,510,118,low,0,4,24.38,0,0,0.4779
DEBTOR_01504,58,347,78,low,1,4,2.48,0,0,0.3359
DEBTOR_01505,79,478,103,high,1,4,11.2,0,1,0.2369
DEBTOR_01506,53,327,20,high,0,3,19.17,0,0,0.4344
DEBTOR_01507,33,317,47,medium,0,3,34.17,0,0,0.4167
DEBTOR_01508,55,337,87,medium,0,4,38.41,0,0,0.3925
DEBTOR_01509,84,521,84,medium,1,2,24.97,0,0,0.7868
DEBTOR_01510,83,514,22,medium,0,3,37.37,0,1,0.2222
DEBTOR_01511,62,499,82,high,0,3,50.69,0,0,0.53
DEBTOR_01512,75,468,120,low,0,5,13.91,0,0,0.4575
DEBTOR_01513,18,318,153,medium,0,3,28.72,0,0,0.4526
DEBTOR_01514,78,306,353,low,0,3,18.25,1,1,0.0
DEBTOR_01515,49,528,22,medium,0,4,31.16,1,0,0.0
DEBTOR_01516,42,332,179,low,0,5,40.46,0,0,0.1701
DEBTOR_01517,32,839,29,low,0,1,4.09,0,0,0.8805
DEBTOR_01518,35,506,126,low,0,1,37.69,0,0,0.6058
DEBTOR_01519,78,784,17,low,0,3,12.31,0,1,0.1621
DEBTOR_01520,42,682,20,low,0,3,8.75,0,0,0.7939
DEBTOR_01521,70,732,25,low,1,2,40.57,0,1,0.2745
DEBTOR_01522,19,771,19,high,1,2,17.14,0,0,1.0
DEBTOR_01523,47,330,75,medium,1,3,13.28,0,0,0.6331
DEBTOR_01524,80,792,16,low,1,3,41.75,0,0,0.9805
DEBTOR_01525,75,571,23,high,0,3,35.16,0,0,0.7483
DEBTOR_01526,20,410,62,low,0,3,33.82,0,0,0.5461
DEBTOR_01527,77,330,3,medium,1,3,4.76,0,1,0.3484
DEBTOR_01528,32,758,53,low,0,2,39.8,0,0,0.8438
DEBTOR_01529,61,755,53,medium,0,3,44.59,0,1,0.1109
DEBTOR_01530,27,508,10,low,0,3,48.57,0,0,0.6571
DEBTOR_01531,47,540,355,low,1,1,82.66,0,0,0.3238
DEBTOR_01532,43,493,172,low,0,1,8.95,0,0,0.4477
DEBTOR_01533,55,472,260,low,1,1,19.11,0,0,0.4943
DEBTOR_01534,76,531,68,medium,0,3,30.39,0,0,0.5946
DEBTOR_01535,53,831,273,medium,0,3,45.42,0,0,0.6482
DEBTOR_01536,63,795,14,medium,0,3,25.49,0,0,0.8351
DEBTOR_01537,67,401,88,medium,0,1,69.29,0,1,0.2664
DEBTOR_01538,74,332,34,low,0,3,46.53,0,1,0.1281
DEBTOR_01539,68,800,21,low,0,4,21.03,0,1,0.2601
DEBTOR_01540,31,749,13,medium,1,2,24.44,0,0,1.0
DEBTOR_01541,42,849,7,medium,1,3,20.87,0,0,1.0
DEBTOR_01542,24,557,25,medium,1,1,16.34,0,0,0.8576
DEBTOR_01543,84,687,117,medium,0,2,53.09,0,1,0.2796
DEBTOR_01544,29,737,19,low,0,2,32.66,0,0,0.7626
DEBTOR_01545,46,342,24,low,0,2,21.41,0,0,0.4921
DEBTOR_01546,63,781,19,medium,1,2,48.61,0,0,1.0
DEBTOR_01547,44,783,127,low,0,1,26.77,0,0,0.5982
DEBTOR_01548,31,342,78,low,0,4,38.24,0,0,0.4224
DEBTOR_01549,60,431,5,low,0,4,15.1,0,1,0.1888
DEBTOR_01550,57,375,65,medium,0,4,39.5,0,0,0.5077
DEBTOR_01551,67,688,16,high,0,4,8.57,0,1,0.2545
DEBTOR_01552,23,741,81,medium,0,2,59.53,0,0,0.7864
DEBTOR_01553,48,325,174,medium,0,1,3.41,0,0,0.329
DEBTOR_01554,40,338,13,low,1,3,39.8,0,0,0.6684
DEBTOR_01555,42,455,82,low,0,3,50.95,0,0,0.6299
DEBTOR_01556,71,679,329,medium,0,1,14.35,0,1,0.1054
DEBTOR_01557,75,774,26,medium,1,1,19.45,0,0,1.0
DEBTOR_01558,33,642,66,high,0,2,29.81,0,0,0.7866
DEBTOR_01559,76,801,24,low,1,3,27.27,0,0,1.0
DEBTOR_01560,73,686,13,medium,0,3,37.44,0,1,0.2557
DEBTOR_01561,53,514,108,low,0,4,24.98,0,0,0.4932
DEBTOR_01562,76,808,59,low,0,4,32.35,0,0,0.7275
DEBTOR_01563,65,699,15,medium,1,3,53.68,0,1,0.286
DEBTOR_01564,61,732,7,low,0,3,26.18,0,1,0.2
DEBTOR_01565,38,845,6,medium,0,2,72.9,0,0,1.0
DEBTOR_01566,24,420,15,medium,0,3,51.72,0,0,0.6446
DEBTOR_01567,49,342,105,low,0,5,13.88,0,0,0.1405
DEBTOR_01568,45,772,157,medium,0,5,27.8,0,0,0.6211
DEBTOR_01569,77,685,70,low,0,2,22.37,0,0,0.8207
DEBTOR_01570,55,839,141,low,0,1,5.93,0,0,0.6936
DEBTOR_01571,38,439,123,low,0,5,25.45,0,0,0.2918
DEBTOR_01572,45,762,172,low,0,5,30.87,0,0,0.5855
DEBTOR_01573,38,448,29,low,0,3,14.73,0,0,0.5886
DEBTOR_01574,65,647,16,medium,1,2,21.69,0,1,0.2671
DEBTOR_01575,58,343,9,low,0,1,10.06,0,0,0.5612
DEBTOR_01576,77,541,41,high,0,1,50.39,0,0,0.8248
DEBTOR_01577,31,441,13,high,0,2,4.94,0,0,0.6159
DEBTOR_01578,57,808,37,medium,0,3,15.04,0,0,0.8429
DEBTOR_01579,56,476,153,low,0,3,65.53,0,0,0.4947
DEBTOR_01580,55,645,172,low,0,2,38.95,0,0,0.5588
DEBTOR_01581,55,814,78,low,0,4,33.25,0,0,0.8631
DEBTOR_01582,38,827,17,medium,0,1,5.53,0,0,0.9536
DEBTOR_01583,21,406,69,low,0,2,23.05,0,0,0.4362
DEBTOR_01584,21,800,159,medium,0,1,25.4,0,0,0.6608
DEBTOR_01585,58,460,11,low,0,3,14.74,0,0,0.3899
DEBTOR_01586,72,320,19,medium,1,1,33.32,0,0,0.8794
DEBTOR_01587,31,404,61,low,0,2,65.02,0,0,0.4274
DEBTOR_01588,56,489,36,high,0,5,39.63,0,0,0.3765
DEBTOR_01589,60,838,24,low,0,3,69.53,0,1,0.3243
DEBTOR_01590,22,560,27,low,1,3,29.32,0,0,0.7975
DEBTOR_01591,69,676,168,low,1,2,8.89,0,1,0.2867
DEBTOR_01592,52,323,19,medium,1,2,18.59,0,0,0.4922
DEBTOR_01593,26,823,26,medium,1,4,36.71,0,0,0.9255
DEBTOR_01594,61,645,66,low,1,5,6.58,0,0,0.4628
DEBTOR_01595,26,731,7,high,1,3,27.51,0,0,1.0
DEBTOR_01596,46,817,69,low,0,1,3.84,0,0,0.9832
DEBTOR_01597,42,644,115,high,1,1,30.44,0,0,0.7549
DEBTOR_01598,27,423,138,medium,0,1,7.85,0,0,0.5008
DEBTOR_01599,48,790,25,low,1,2,31.91,0,0,1.0
DEBTOR_01600,39,548,82,low,0,3,42.04,0,0,0.7975
DEBTOR_01601,47,459,169,high,0,5,26.12,0,0,0.2162
DEBTOR_01602,42,519,5,low,0,2,19.74,0,0,0.7545
DEBTOR_01603,57,359,300,medium,1,1,32.4,0,0,0.4277
DEBTOR_01604,83,434,61,low,0,3,55.38,0,1,0.1045
DEBTOR_01605,30,338,137,medium,0,2,34.17,0,0,0.3135
DEBTOR_01606,68,705,25,low,0,2,12.6,0,0,0.8822
DEBTOR_01607,42,501,41,low,0,2,36.84,0,0,0.69
DEBTOR_01608,72,772,238,medium,0,4,20.36,0,0,0.3784
DEBTOR_01609,21,774,20,medium,0,4,40.8,0,0,0.767
DEBTOR_01610,31,684,241,low,0,3,28.14,0,0,0.469
DEBTOR_01611,73,423,14,high,0,3,66.93,0,0,0.6323
DEBTOR_01612,35,592,27,low,0,4,55.33,0,0,0.5019
DEBTOR_01613,29,691,52,low,0,2,21.49,0,0,0.7796
DEBTOR_01614,58,774,9,low,0,5,21.6,0,0,0.6501
DEBTOR_01615,26,530,218,low,0,3,27.4,0,0,0.3418
DEBTOR_01616,46,811,125,medium,0,4,26.44,0,0,0.6504
DEBTOR_01617,41,701,35,low,0,3,26.62,0,0,0.7172
DEBTOR_01618,26,665,52,low,1,3,37.49,0,0,0.8709
DEBTOR_01619,19,542,13,low,0,1,22.64,0,0,0.8191
DEBTOR_01620,29,844,163,low,0,3,3.16,0,0,0.6665
DEBTOR_01621,22,750,285,medium,1,3,14.83,0,0,0.5921
DEBTOR_01622,44,738,9,low,0,1,36.51,0,0,1.0
DEBTOR_01623,80,348,11,medium,1,2,19.57,0,1,0.2365
DEBTOR_01624,55,806,77,medium,0,4,30.98,0,0,0.7609
DEBTOR_01625,48,770,136,low,0,3,44.82,0,0,0.707
DEBTOR_01626,21,605,59,medium,0,2,35.56,0,0,0.6399
DEBTOR_01627,77,810,36,medium,0,2,34.63,0,0,0.8418
DEBTOR_01628,36,680,296,medium,0,5,28.31,1,0,0.0
DEBTOR_01629,34,625,73,high,1,3,16.02,0,0,0.6648
DEBTOR_01630,76,591,74,medium,0,1,39.08,0,1,0.2727
DEBTOR_01631,75,841,19,medium,0,2,27.51,0,1,0.2581
DEBTOR_01632,47,440,15,high,0,3,60.12,0,0,0.5894
DEBTOR_01633,42,799,102,medium,0,3,20.14,0,0,0.5964
DEBTOR_01634,49,582,71,low,0,4,22.52,0,0,0.5636
DEBTOR_01635,80,725,23,high,1,3,67.9,0,0,1.0
DEBTOR_01636,52,830,18,low,1,3,40.25,0,0,0.9917
DEBTOR_01637,27,667,70,low,0,3,12.86,0,0,0.6133
DEBTOR_01638,50,324,58,low,0,1,46.93,1,0,0.1531
DEBTOR_01639,18,358,84,medium,1,3,44.07,0,0,0.5781
DEBTOR_01640,67,596,177,low,1,5,34.22,0,0,0.5852
DEBTOR_01641,22,663,2,medium,0,4,15.88,0,0,0.4386
DEBTOR_01642,24,716,95,low,0,2,31.81,0,0,0.7093
DEBTOR_01643,20,533,65,high,0,3,18.68,0,0,0.4965
DEBTOR_01644,82,596,156,low,0,2,44.37,0,0,0.499
DEBTOR_01645,49,347,29,high,0,3,32.63,0,0,0.4996
DEBTOR_01646,47,622,89,medium,0,1,27.75,0,0,0.7233
DEBTOR_01647,80,359,48,low,0,1,22.79,0,1,0.1666
DEBTOR_01648,50,832,34,low,0,4,35.94,0,0,0.7085
DEBTOR_01649,84,772,36,high,1,4,6.7,0,1,0.3642
DEBTOR_01650,55,763,18,low,0,4,23.36,0,0,0.946
DEBTOR_01651,47,484,1,medium,1,3,15.66,0,0,0.6677
DEBTOR_01652,72,570,94,low,0,3,42.37,0,0,0.5127
DEBTOR_01653,59,632,288,high,1,3,51.72,0,0,0.4808
DEBTOR_01654,34,565,164,low,0,3,15.16,0,0,0.4391
DEBTOR_01655,35,771,13,low,0,3,11.17,0,0,0.7701
DEBTOR_01656,52,352,76,medium,1,5,17.49,0,0,0.4947
DEBTOR_01657,70,785,11,low,0,2,48.74,0,0,0.8678
DEBTOR_01658,49,570,37,low,0,2,8.58,0,0,0.7404
DEBTOR_01659,69,833,6,medium,0,1,13.76,0,1,0.298
DEBTOR_01660,30,445,49,low,0,4,23.37,0,0,0.5215
DEBTOR_01661,77,528,72,high,0,3,17.5,0,1,0.2272
DEBTOR_01662,79,315,193,medium,0,4,54.48,0,0,0.1303
DEBTOR_01663,62,820,47,medium,1,2,7.19,0,0,0.9329
DEBTOR_01664,50,394,78,medium,1,1,36.76,0,0,0.7793
DEBTOR_01665,47,509,35,medium,1,1,40.18,0,0,0.8912
DEBTOR_01666,42,693,15,low,0,2,54.6,0,0,1.0
DEBTOR_01667,49,755,77,medium,1,2,41.94,0,0,1.0
DEBTOR_01668,20,682,62,high,1,3,21.33,0,0,0.7885
DEBTOR_01669,43,669,175,medium,1,1,29.4,0,0,0.8292
DEBTOR_01670,78,710,16,low,0,4,21.69,1,1,0.0
DEBTOR_01671,65,820,80,high,0,1,27.46,0,0,0.8391
DEBTOR_01672,50,506,21,medium,0,3,25.3,0,0,0.6739
DEBTOR_01673,47,447,57,medium,0,5,22.04,0,0,0.3131
DEBTOR_01674,34,514,120,low,0,3,16.51,0,0,0.3815
DEBTOR_01675,48,848,21,low,1,2,8.28,0,0,1.0
DEBTOR_01676,84,799,22,medium,0,3,33.4,0,0,0.9724
DEBTOR_01677,53,695,96,high,0,4,29.14,0,0,0.6342
DEBTOR_01678,18,306,176,low,0,4,38.93,0,0,0.2497
DEBTOR_01679,44,307,65,medium,0,4,18.17,0,0,0.3289
DEBTOR_01680,67,730,23,low,1,2,1.53,0,1,0.2505
DEBTOR_01681,51,501,94,medium,0,4,40.55,0,0,0.4874
DEBTOR_01682,51,555,36,medium,1,4,67.11,0,0,0.9014
DEBTOR_01683,47,592,56,low,0,3,45.31,0,0,0.6169
DEBTOR_01684,68,450,150,high,0,3,34.67,0,1,0.1468
DEBTOR_01685,60,606,37,low,1,3,8.92,0,0,0.8397
DEBTOR_01686,34,479,105,medium,1,3,5.2,0,0,0.6265
DEBTOR_01687,77,428,14,low,0,3,10.78,0,1,0.2377
DEBTOR_01688,55,778,92,medium,0,1,16.96,0,0,0.9462
DEBTOR_01689,68,682,27,medium,1,1,17.96,0,1,0.3396
DEBTOR_01690,73,649,2,medium,1,4,28.21,0,0,0.913
DEBTOR_01691,19,564,15,low,0,3,14.82,0,0,0.4527
DEBTOR_01692,41,321,98,medium,0,4,23.0,0,0,0.2538
DEBTOR_01693,35,694,27,medium,0,3,7.68,0,0,0.7353
DEBTOR_01694,21,483,85,high,1,4,65.72,0,0,0.6159
DEBTOR_01695,69,485,9,medium,1,5,30.37,0,1,0.1893
DEBTOR_01696,39,608,170,medium,0,2,64.17,0,0,0.5231
DEBTOR_01697,47,735,50,low,0,2,26.64,0,0,0.8198
DEBTOR_01698,20,548,6,low,1,3,24.38,0,0,0.9463
DEBTOR_01699,26,680,108,medium,0,3,48.95,0,0,0.8533
DEBTOR_01700,42,688,11,low,0,3,31.43,0,0,0.6864
DEBTOR_01701,24,321,60,medium,0,3,55.51,0,0,0.6246
DEBTOR_01702,79,351,144,low,0,4,42.99,0,1,0.0
DEBTOR_01703,71,527,52,medium,0,1,18.25,0,0,0.5989
DEBTOR_01704,55,726,132,low,0,1,46.39,1,0,0.0193
DEBTOR_01705,64,428,37,medium,0,4,30.93,0,1,0.1846
DEBTOR_01706,62,759,56,low,0,4,19.78,0,0,0.65
DEBTOR_01707,53,604,25,low,0,4,28.09,0,0,0.6637
DEBTOR_01708,37,532,96,high,0,3,17.32,0,0,0.523
